data/IMG/center_2026_08_28_23_37_49_868.jpg,data/IMG/left_2026_08_28_23_37_49_868.jpg,data/IMG/right_2026_08_28_23_37_49_868.jpg,0.0,1.0,0.0,25.01403
data/IMG/center_2026_08_28_23_37_49_935.jpg,data/IMG/left_2026_08_28_23_37_49_935.jpg,data/IMG/right_2026_08_28_23_37_49_935.jpg,0.0,1.0,0.0,25.77764
data/IMG/center_2026_08_28_23_37_50_004.jpg,data/IMG/left_2026_08_28_23_37_50_004.jpg,data/IMG/right_2026_08_28_23_37_50_004.jpg,-0.15,1.0,0.0,26.34505
data/IMG/center_2026_08_28_23_37_50_071.jpg,data/IMG/left_2026_08_28_23_37_50_071.jpg,data/IMG/right_2026_08_28_23_37_50_071.jpg,0.0,1.0,0.0,26.89161
data/IMG/center_2026_08_28_23_37_50_141.jpg,data/IMG/left_2026_08_28_23_37_50_141.jpg,data/IMG/right_2026_08_28_23_37_50_141.jpg,0.0,1.0,0.0,27.6406
data/IMG/center_2026_08_28_23_37_50_207.jpg,data/IMG/left_2026_08_28_23_37_50_207.jpg,data/IMG/right_2026_08_28_23_37_50_207.jpg,0.0,1.0,0.0,28.19971
data/IMG/center_2026_08_28_23_37_50_274.jpg,data/IMG/left_2026_08_28_23_37_50_274.jpg,data/IMG/right_2026_08_28_23_37_50_274.jpg,0.0,1.0,0.0,28.93974
data/IMG/center_2026_08_28_23_37_50_342.jpg,data/IMG/left_2026_08_28_23_37_50_342.jpg,data/IMG/right_2026_08_28_23_37_50_342.jpg,0.0,1.0,0.0,29.49117
data/IMG/center_2026_08_28_23_37_50_409.jpg,data/IMG/left_2026_08_28_23_37_50_409.jpg,data/IMG/right_2026_08_28_23_37_50_409.jpg,0.0,1.0,0.0,30.03934
data/IMG/center_2026_08_28_23_37_50_476.jpg,data/IMG/left_2026_08_28_23_37_50_476.jpg,data/IMG/right_2026_08_28_23_37_50_476.jpg,-0.15,1.0,0.0,30.18469
data/IMG/center_2026_08_28_23_37_50_543.jpg,data/IMG/left_2026_08_28_23_37_50_543.jpg,data/IMG/right_2026_08_28_23_37_50_543.jpg,-0.3,1.0,0.0,30.16949
data/IMG/center_2026_08_28_23_37_50_612.jpg,data/IMG/left_2026_08_28_23_37_50_612.jpg,data/IMG/right_2026_08_28_23_37_50_612.jpg,-0.45,1.0,0.0,30.15162
data/IMG/center_2026_08_28_23_37_50_679.jpg,data/IMG/left_2026_08_28_23_37_50_679.jpg,data/IMG/right_2026_08_28_23_37_50_679.jpg,0.0,1.0,0.0,30.18546
data/IMG/center_2026_08_28_23_37_50_746.jpg,data/IMG/left_2026_08_28_23_37_50_746.jpg,data/IMG/right_2026_08_28_23_37_50_746.jpg,0.0,1.0,0.0,30.18897
data/IMG/center_2026_08_28_23_37_50_816.jpg,data/IMG/left_2026_08_28_23_37_50_816.jpg,data/IMG/right_2026_08_28_23_37_50_816.jpg,0.0,1.0,0.0,30.19005
data/IMG/center_2026_08_28_23_37_50_884.jpg,data/IMG/left_2026_08_28_23_37_50_884.jpg,data/IMG/right_2026_08_28_23_37_50_884.jpg,-0.05,1.0,0.0,30.19012
data/IMG/center_2026_08_28_23_37_50_952.jpg,data/IMG/left_2026_08_28_23_37_50_952.jpg,data/IMG/right_2026_08_28_23_37_50_952.jpg,-0.2,1.0,0.0,30.18203
data/IMG/center_2026_08_28_23_37_51_022.jpg,data/IMG/left_2026_08_28_23_37_51_022.jpg,data/IMG/right_2026_08_28_23_37_51_022.jpg,-0.4,1.0,0.0,30.15913
data/IMG/center_2026_08_28_23_37_51_089.jpg,data/IMG/left_2026_08_28_23_37_51_089.jpg,data/IMG/right_2026_08_28_23_37_51_089.jpg,0.0,1.0,0.0,30.18761
data/IMG/center_2026_08_28_23_37_51_156.jpg,data/IMG/left_2026_08_28_23_37_51_156.jpg,data/IMG/right_2026_08_28_23_37_51_156.jpg,0.0,1.0,0.0,30.18999
data/IMG/center_2026_08_28_23_37_51_226.jpg,data/IMG/left_2026_08_28_23_37_51_226.jpg,data/IMG/right_2026_08_28_23_37_51_226.jpg,0.0,1.0,0.0,30.19019
data/IMG/center_2026_08_28_23_37_51_293.jpg,data/IMG/left_2026_08_28_23_37_51_293.jpg,data/IMG/right_2026_08_28_23_37_51_293.jpg,0.0,1.0,0.0,30.19028
data/IMG/center_2026_08_28_23_37_51_362.jpg,data/IMG/left_2026_08_28_23_37_51_362.jpg,data/IMG/right_2026_08_28_23_37_51_362.jpg,-0.1,1.0,0.0,30.18825
data/IMG/center_2026_08_28_23_37_51_430.jpg,data/IMG/left_2026_08_28_23_37_51_430.jpg,data/IMG/right_2026_08_28_23_37_51_430.jpg,-0.25,1.0,0.0,30.17561
data/IMG/center_2026_08_28_23_37_51_498.jpg,data/IMG/left_2026_08_28_23_37_51_498.jpg,data/IMG/right_2026_08_28_23_37_51_498.jpg,0.0,1.0,0.0,30.18165
data/IMG/center_2026_08_28_23_37_51_565.jpg,data/IMG/left_2026_08_28_23_37_51_565.jpg,data/IMG/right_2026_08_28_23_37_51_565.jpg,0.0,1.0,0.0,30.18906
data/IMG/center_2026_08_28_23_37_51_632.jpg,data/IMG/left_2026_08_28_23_37_51_632.jpg,data/IMG/right_2026_08_28_23_37_51_632.jpg,0.0,1.0,0.0,30.18989
data/IMG/center_2026_08_28_23_37_51_699.jpg,data/IMG/left_2026_08_28_23_37_51_699.jpg,data/IMG/right_2026_08_28_23_37_51_699.jpg,0.0,1.0,0.0,30.19044
data/IMG/center_2026_08_28_23_37_51_769.jpg,data/IMG/left_2026_08_28_23_37_51_769.jpg,data/IMG/right_2026_08_28_23_37_51_769.jpg,0.0,1.0,0.0,30.19027
data/IMG/center_2026_08_28_23_37_51_836.jpg,data/IMG/left_2026_08_28_23_37_51_836.jpg,data/IMG/right_2026_08_28_23_37_51_836.jpg,-0.2,1.0,0.0,30.18082
